id;id_wasp;id_secret;frame_type;frame_number;sensor;value;timestamp;sync;raw;parser_type;MeshliumID
1354373;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-10-01 07:01:28";128;noraw;1;meshliuma460
1354862;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-10-01 08:01:40";128;noraw;1;meshliuma460
1355338;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2018-10-01 09:01:52";128;noraw;1;meshliuma460
1355828;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2018-10-01 10:02:04";128;noraw;1;meshliuma460
1356317;WeatherStation;49387063D9374225;134;107;PLV2;1.40;"2018-10-01 11:02:42";128;noraw;1;meshliuma460
1356837;WeatherStation;49387063D9374225;134;194;PLV2;8.66;"2018-10-01 12:01:10";128;noraw;1;meshliuma460
1357335;WeatherStation;49387063D9374225;134;250;PLV2;0.00;"2018-10-01 13:01:22";128;noraw;1;meshliuma460
1357816;WeatherStation;49387063D9374225;134;54;PLV2;0.28;"2018-10-01 14:02:11";128;noraw;1;meshliuma460
1358315;WeatherStation;49387063D9374225;134;110;PLV2;0.00;"2018-10-01 15:02:23";128;noraw;1;meshliuma460
1358795;WeatherStation;49387063D9374225;134;166;PLV2;0.00;"2018-10-01 16:02:36";128;noraw;1;meshliuma460
1359289;WeatherStation;49387063D9374225;134;222;PLV2;0.00;"2018-10-01 17:02:47";128;noraw;1;meshliuma460
1359774;WeatherStation;49387063D9374225;134;22;PLV2;0.00;"2018-10-01 18:03:00";128;noraw;1;meshliuma460
1360270;WeatherStation;49387063D9374225;134;78;PLV2;0.00;"2018-10-01 19:03:12";128;noraw;1;meshliuma460
1360737;WeatherStation;49387063D9374225;134;134;PLV2;0.00;"2018-10-01 20:03:24";128;noraw;1;meshliuma460
1361236;WeatherStation;49387063D9374225;134;190;PLV2;0.00;"2018-10-01 21:03:36";128;noraw;1;meshliuma460
1361716;WeatherStation;49387063D9374225;134;246;PLV2;0.00;"2018-10-01 22:03:49";128;noraw;1;meshliuma460
1362207;WeatherStation;49387063D9374225;134;46;PLV2;0.00;"2018-10-01 23:04:02";128;noraw;1;meshliuma460
1362700;WeatherStation;49387063D9374225;134;102;PLV2;0.00;"2018-10-02 00:04:15";128;noraw;1;meshliuma460
1363204;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-02 01:04:12";128;noraw;1;meshliuma460
1363679;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-10-02 02:04:24";128;noraw;1;meshliuma460
1364136;WeatherStation;49387063D9374225;134;164;PLV2;0.00;"2018-10-02 03:00:18";128;noraw;1;meshliuma460
1364619;WeatherStation;49387063D9374225;134;220;PLV2;0.00;"2018-10-02 04:00:30";128;noraw;1;meshliuma460
1365110;WeatherStation;49387063D9374225;134;20;PLV2;0.00;"2018-10-02 05:00:42";128;noraw;1;meshliuma460
1365601;WeatherStation;49387063D9374225;134;76;PLV2;0.00;"2018-10-02 06:00:54";128;noraw;1;meshliuma460
1366095;WeatherStation;49387063D9374225;134;132;PLV2;0.00;"2018-10-02 07:01:06";128;noraw;1;meshliuma460
1366573;WeatherStation;49387063D9374225;134;188;PLV2;0.00;"2018-10-02 08:01:18";128;noraw;1;meshliuma460
1367075;WeatherStation;49387063D9374225;134;244;PLV2;0.00;"2018-10-02 09:01:30";128;noraw;1;meshliuma460
1367551;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2018-10-02 10:01:43";128;noraw;1;meshliuma460
1368042;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2018-10-02 11:01:55";128;noraw;1;meshliuma460
1368533;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2018-10-02 12:02:07";128;noraw;1;meshliuma460
1369026;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2018-10-02 13:02:19";128;noraw;1;meshliuma460
1369506;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2018-10-02 14:02:31";128;noraw;1;meshliuma460
1370005;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2018-10-02 15:02:43";128;noraw;1;meshliuma460
1370485;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2018-10-02 16:02:55";128;noraw;1;meshliuma460
1370979;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2018-10-02 17:03:07";128;noraw;1;meshliuma460
1371476;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2018-10-02 18:03:19";128;noraw;1;meshliuma460
1371975;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2018-10-02 19:03:31";128;noraw;1;meshliuma460
1372455;WeatherStation;49387063D9374225;134;92;PLV2;0.00;"2018-10-02 20:03:43";128;noraw;1;meshliuma460
1372941;WeatherStation;49387063D9374225;134;148;PLV2;0.00;"2018-10-02 21:03:55";128;noraw;1;meshliuma460
1373427;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2018-10-02 22:04:07";128;noraw;1;meshliuma460
1373911;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2018-10-02 23:04:20";128;noraw;1;meshliuma460
1374377;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-03 00:00:13";128;noraw;1;meshliuma460
1374850;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-03 01:00:16";128;noraw;1;meshliuma460
1375332;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-10-03 02:00:28";128;noraw;1;meshliuma460
1375824;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-10-03 03:00:40";128;noraw;1;meshliuma460
1376301;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-10-03 04:00:53";128;noraw;1;meshliuma460
1376779;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-10-03 05:01:05";128;noraw;1;meshliuma460
1377289;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-10-03 06:01:17";128;noraw;1;meshliuma460
1377769;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-10-03 07:01:29";128;noraw;1;meshliuma460
1378251;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-10-03 08:01:42";128;noraw;1;meshliuma460
1378739;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2018-10-03 09:01:54";128;noraw;1;meshliuma460
1379221;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2018-10-03 10:02:06";128;noraw;1;meshliuma460
1379705;WeatherStation;49387063D9374225;134;104;PLV2;0.00;"2018-10-03 11:02:18";128;noraw;1;meshliuma460
1380192;WeatherStation;49387063D9374225;134;160;PLV2;0.00;"2018-10-03 12:02:30";128;noraw;1;meshliuma460
1380691;WeatherStation;49387063D9374225;134;216;PLV2;0.00;"2018-10-03 13:02:43";128;noraw;1;meshliuma460
1381174;WeatherStation;49387063D9374225;134;16;PLV2;0.00;"2018-10-03 14:02:55";128;noraw;1;meshliuma460
1381669;WeatherStation;49387063D9374225;134;72;PLV2;0.00;"2018-10-03 15:03:06";128;noraw;1;meshliuma460
1382145;WeatherStation;49387063D9374225;134;128;PLV2;0.00;"2018-10-03 16:03:19";128;noraw;1;meshliuma460
1382619;WeatherStation;49387063D9374225;134;184;PLV2;0.00;"2018-10-03 17:03:31";128;noraw;1;meshliuma460
1383078;WeatherStation;49387063D9374225;134;240;PLV2;0.00;"2018-10-03 18:03:43";128;noraw;1;meshliuma460
1383542;WeatherStation;49387063D9374225;134;40;PLV2;0.00;"2018-10-03 19:03:55";128;noraw;1;meshliuma460
1384035;WeatherStation;49387063D9374225;134;96;PLV2;0.00;"2018-10-03 20:04:07";128;noraw;1;meshliuma460
1384520;WeatherStation;49387063D9374225;134;152;PLV2;0.00;"2018-10-03 21:04:19";128;noraw;1;meshliuma460
1385013;WeatherStation;49387063D9374225;134;208;PLV2;0.00;"2018-10-03 22:04:31";128;noraw;1;meshliuma460
1385459;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2018-10-03 23:00:25";128;noraw;1;meshliuma460
1385963;WeatherStation;49387063D9374225;134;60;PLV2;0.00;"2018-10-04 00:00:37";128;noraw;1;meshliuma460
1386451;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-04 01:00:20";128;noraw;1;meshliuma460
1386933;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-10-04 02:00:33";128;noraw;1;meshliuma460
1387411;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-10-04 03:00:45";128;noraw;1;meshliuma460
1387903;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-10-04 04:00:57";128;noraw;1;meshliuma460
1388379;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-10-04 05:01:09";128;noraw;1;meshliuma460
1388869;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-10-04 06:01:21";128;noraw;1;meshliuma460
1389358;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-10-04 07:01:33";128;noraw;1;meshliuma460
1389844;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-10-04 08:01:46";128;noraw;1;meshliuma460
1390326;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2018-10-04 09:01:58";128;noraw;1;meshliuma460
1391295;WeatherStation;49387063D9374225;134;104;PLV2;0.00;"2018-10-04 11:02:22";128;noraw;1;meshliuma460
1391797;WeatherStation;49387063D9374225;134;160;PLV2;0.00;"2018-10-04 12:02:34";128;noraw;1;meshliuma460
1392284;WeatherStation;49387063D9374225;134;216;PLV2;0.00;"2018-10-04 13:02:46";128;noraw;1;meshliuma460
1392777;WeatherStation;49387063D9374225;134;16;PLV2;0.00;"2018-10-04 14:02:58";128;noraw;1;meshliuma460
1393260;WeatherStation;49387063D9374225;134;72;PLV2;0.00;"2018-10-04 15:03:10";128;noraw;1;meshliuma460
1393750;WeatherStation;49387063D9374225;134;128;PLV2;0.00;"2018-10-04 16:03:22";128;noraw;1;meshliuma460
1394233;WeatherStation;49387063D9374225;134;184;PLV2;0.00;"2018-10-04 17:03:34";128;noraw;1;meshliuma460
1394732;WeatherStation;49387063D9374225;134;240;PLV2;0.00;"2018-10-04 18:03:46";128;noraw;1;meshliuma460
1395220;WeatherStation;49387063D9374225;134;40;PLV2;0.00;"2018-10-04 19:03:58";128;noraw;1;meshliuma460
1395710;WeatherStation;49387063D9374225;134;96;PLV2;0.00;"2018-10-04 20:04:10";128;noraw;1;meshliuma460
1396635;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2018-10-04 22:00:17";128;noraw;1;meshliuma460
1397105;WeatherStation;49387063D9374225;134;4;PLV2;0.00;"2018-10-04 23:00:29";128;noraw;1;meshliuma460
1397621;WeatherStation;49387063D9374225;134;60;PLV2;0.00;"2018-10-05 00:00:41";128;noraw;1;meshliuma460
1398097;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-05 01:00:26";128;noraw;1;meshliuma460
1398590;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-10-05 02:00:38";128;noraw;1;meshliuma460
1399076;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-10-05 03:00:50";128;noraw;1;meshliuma460
1399543;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-10-05 04:01:02";128;noraw;1;meshliuma460
1400036;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-10-05 05:01:14";128;noraw;1;meshliuma460
1400530;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-10-05 06:01:27";128;noraw;1;meshliuma460
1401025;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-10-05 07:01:39";128;noraw;1;meshliuma460
1401505;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-10-05 08:01:51";128;noraw;1;meshliuma460
1402004;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2018-10-05 09:02:03";128;noraw;1;meshliuma460
1402487;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2018-10-05 10:02:15";128;noraw;1;meshliuma460
1402973;WeatherStation;49387063D9374225;134;104;PLV2;0.00;"2018-10-05 11:02:27";128;noraw;1;meshliuma460
1403459;WeatherStation;49387063D9374225;134;160;PLV2;0.00;"2018-10-05 12:02:39";128;noraw;1;meshliuma460
1403961;WeatherStation;49387063D9374225;134;216;PLV2;0.00;"2018-10-05 13:02:51";128;noraw;1;meshliuma460
1404435;WeatherStation;49387063D9374225;134;16;PLV2;0.00;"2018-10-05 14:03:03";128;noraw;1;meshliuma460
1404924;WeatherStation;49387063D9374225;134;72;PLV2;0.00;"2018-10-05 15:03:15";128;noraw;1;meshliuma460
1405407;WeatherStation;49387063D9374225;134;128;PLV2;0.00;"2018-10-05 16:03:27";128;noraw;1;meshliuma460
1405891;WeatherStation;49387063D9374225;134;184;PLV2;0.00;"2018-10-05 17:03:39";128;noraw;1;meshliuma460
1406378;WeatherStation;49387063D9374225;134;244;PLV2;0.56;"2018-10-05 18:02:23";128;noraw;1;meshliuma460
1406870;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2018-10-05 19:02:36";128;noraw;1;meshliuma460
1407354;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2018-10-05 20:02:48";128;noraw;1;meshliuma460
1407829;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2018-10-05 21:03:00";128;noraw;1;meshliuma460
1408313;WeatherStation;49387063D9374225;134;224;PLV2;6.43;"2018-10-05 22:01:18";128;noraw;1;meshliuma460
1408847;WeatherStation;49387063D9374225;134;42;PLV2;3.63;"2018-10-05 23:04:23";128;noraw;1;meshliuma460
1409338;WeatherStation;49387063D9374225;134;98;PLV2;0.28;"2018-10-06 00:03:41";128;noraw;1;meshliuma460
1409822;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-06 01:03:23";128;noraw;1;meshliuma460
1410320;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-10-06 02:03:35";128;noraw;1;meshliuma460
1410800;WeatherStation;49387063D9374225;134;168;PLV2;0.28;"2018-10-06 03:02:49";128;noraw;1;meshliuma460
1411278;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-10-06 04:03:02";128;noraw;1;meshliuma460
1411780;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-10-06 05:03:14";128;noraw;1;meshliuma460
1412261;WeatherStation;49387063D9374225;134;80;PLV2;0.28;"2018-10-06 06:03:08";128;noraw;1;meshliuma460
1412735;WeatherStation;49387063D9374225;134;135;PLV2;3.07;"2018-10-06 07:01:01";128;noraw;1;meshliuma460
1413237;WeatherStation;49387063D9374225;134;200;PLV2;2.24;"2018-10-06 08:01:27";128;noraw;1;meshliuma460
1413733;WeatherStation;49387063D9374225;134;8;PLV2;1.40;"2018-10-06 09:00:37";128;noraw;1;meshliuma460
1414237;WeatherStation;49387063D9374225;134;68;PLV2;0.28;"2018-10-06 10:03:12";128;noraw;1;meshliuma460
1414726;WeatherStation;49387063D9374225;134;128;PLV2;0.84;"2018-10-06 11:01:03";128;noraw;1;meshliuma460
1415205;WeatherStation;49387063D9374225;134;184;PLV2;0.00;"2018-10-06 12:01:15";128;noraw;1;meshliuma460
1415732;WeatherStation;49387063D9374225;134;244;PLV2;0.28;"2018-10-06 13:03:42";128;noraw;1;meshliuma460
1416181;WeatherStation;49387063D9374225;134;39;PLV2;1.68;"2018-10-06 14:00:28";128;noraw;1;meshliuma460
1416684;WeatherStation;49387063D9374225;134;100;PLV2;0.84;"2018-10-06 15:02:40";128;noraw;1;meshliuma460
1417161;WeatherStation;49387063D9374225;134;156;PLV2;0.28;"2018-10-06 16:01:14";128;noraw;1;meshliuma460
1417660;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2018-10-06 17:01:26";128;noraw;1;meshliuma460
1418172;WeatherStation;49387063D9374225;134;22;PLV2;2.79;"2018-10-06 18:03:26";128;noraw;1;meshliuma460
1418658;WeatherStation;49387063D9374225;134;78;PLV2;0.00;"2018-10-06 19:03:41";128;noraw;1;meshliuma460
1419148;WeatherStation;49387063D9374225;134;138;PLV2;2.24;"2018-10-06 20:03:25";128;noraw;1;meshliuma460
1419638;WeatherStation;49387063D9374225;134;198;PLV2;0.28;"2018-10-06 21:03:58";128;noraw;1;meshliuma460
1420136;WeatherStation;49387063D9374225;134;254;PLV2;0.00;"2018-10-06 22:04:10";128;noraw;1;meshliuma460
1420614;WeatherStation;49387063D9374225;134;54;PLV2;0.00;"2018-10-06 23:04:24";128;noraw;1;meshliuma460
1421104;WeatherStation;49387063D9374225;134;110;PLV2;0.00;"2018-10-07 00:04:39";128;noraw;1;meshliuma460
1421603;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-07 01:04:23";128;noraw;1;meshliuma460
1422089;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-10-07 02:04:35";128;noraw;1;meshliuma460
1422533;WeatherStation;49387063D9374225;134;164;PLV2;0.00;"2018-10-07 03:00:29";128;noraw;1;meshliuma460
1423018;WeatherStation;49387063D9374225;134;220;PLV2;0.00;"2018-10-07 04:00:41";128;noraw;1;meshliuma460
1423510;WeatherStation;49387063D9374225;134;20;PLV2;0.00;"2018-10-07 05:00:53";128;noraw;1;meshliuma460
1424000;WeatherStation;49387063D9374225;134;76;PLV2;0.00;"2018-10-07 06:01:05";128;noraw;1;meshliuma460
1424486;WeatherStation;49387063D9374225;134;132;PLV2;0.00;"2018-10-07 07:01:18";128;noraw;1;meshliuma460
1424937;WeatherStation;49387063D9374225;134;188;PLV2;0.00;"2018-10-07 08:01:30";128;noraw;1;meshliuma460
1425406;WeatherStation;49387063D9374225;134;244;PLV2;0.00;"2018-10-07 09:01:42";128;noraw;1;meshliuma460
1425885;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2018-10-07 10:01:54";128;noraw;1;meshliuma460
1426372;WeatherStation;49387063D9374225;134;100;PLV2;0.28;"2018-10-07 11:00:47";128;noraw;1;meshliuma460
1426852;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2018-10-07 12:00:59";128;noraw;1;meshliuma460
1427349;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2018-10-07 13:01:11";128;noraw;1;meshliuma460
1427863;WeatherStation;49387063D9374225;134;27;PLV2;3.35;"2018-10-07 14:01:44";128;noraw;1;meshliuma460
1428362;WeatherStation;49387063D9374225;134;87;PLV2;0.28;"2018-10-07 15:02:27";128;noraw;1;meshliuma460
1428850;WeatherStation;49387063D9374225;134;143;PLV2;0.00;"2018-10-07 16:02:40";128;noraw;1;meshliuma460
1429337;WeatherStation;49387063D9374225;134;199;PLV2;0.00;"2018-10-07 17:02:52";128;noraw;1;meshliuma460
1429815;WeatherStation;49387063D9374225;134;255;PLV2;0.00;"2018-10-07 18:03:04";128;noraw;1;meshliuma460
1430325;WeatherStation;49387063D9374225;134;55;PLV2;0.00;"2018-10-07 19:03:16";128;noraw;1;meshliuma460
1430805;WeatherStation;49387063D9374225;134;111;PLV2;0.00;"2018-10-07 20:03:29";128;noraw;1;meshliuma460
1431288;WeatherStation;49387063D9374225;134;167;PLV2;0.00;"2018-10-07 21:03:42";128;noraw;1;meshliuma460
1431777;WeatherStation;49387063D9374225;134;223;PLV2;0.00;"2018-10-07 22:03:54";128;noraw;1;meshliuma460
1432265;WeatherStation;49387063D9374225;134;23;PLV2;0.00;"2018-10-07 23:04:06";128;noraw;1;meshliuma460
1432743;WeatherStation;49387063D9374225;134;79;PLV2;0.00;"2018-10-08 00:04:18";128;noraw;1;meshliuma460
1433255;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-08 01:04:33";128;noraw;1;meshliuma460
1433704;WeatherStation;49387063D9374225;134;108;PLV2;0.00;"2018-10-08 02:00:26";128;noraw;1;meshliuma460
1434191;WeatherStation;49387063D9374225;134;164;PLV2;0.00;"2018-10-08 03:00:38";128;noraw;1;meshliuma460
1434677;WeatherStation;49387063D9374225;134;220;PLV2;0.00;"2018-10-08 04:00:51";128;noraw;1;meshliuma460
1435166;WeatherStation;49387063D9374225;134;20;PLV2;0.00;"2018-10-08 05:01:03";128;noraw;1;meshliuma460
1435657;WeatherStation;49387063D9374225;134;76;PLV2;0.00;"2018-10-08 06:01:15";128;noraw;1;meshliuma460
1436152;WeatherStation;49387063D9374225;134;132;PLV2;0.00;"2018-10-08 07:01:27";128;noraw;1;meshliuma460
1436628;WeatherStation;49387063D9374225;134;188;PLV2;0.00;"2018-10-08 08:01:39";128;noraw;1;meshliuma460
1437118;WeatherStation;49387063D9374225;134;244;PLV2;0.00;"2018-10-08 09:01:51";128;noraw;1;meshliuma460
1437607;WeatherStation;49387063D9374225;134;44;PLV2;0.00;"2018-10-08 10:02:03";128;noraw;1;meshliuma460
1438091;WeatherStation;49387063D9374225;134;100;PLV2;0.00;"2018-10-08 11:02:15";128;noraw;1;meshliuma460
1438590;WeatherStation;49387063D9374225;134;156;PLV2;0.00;"2018-10-08 12:02:27";128;noraw;1;meshliuma460
1439055;WeatherStation;49387063D9374225;134;212;PLV2;0.00;"2018-10-08 13:02:40";128;noraw;1;meshliuma460
1439557;WeatherStation;49387063D9374225;134;12;PLV2;0.00;"2018-10-08 14:02:52";128;noraw;1;meshliuma460
1440034;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2018-10-08 15:03:04";128;noraw;1;meshliuma460
1440502;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2018-10-08 16:03:17";128;noraw;1;meshliuma460
1440964;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2018-10-08 17:03:30";128;noraw;1;meshliuma460
1441445;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2018-10-08 18:03:46";128;noraw;1;meshliuma460
1441930;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2018-10-08 19:03:58";128;noraw;1;meshliuma460
1442307;WeatherStation;49387063D9374225;134;92;PLV2;0.00;"2018-10-08 20:04:10";128;noraw;1;meshliuma460
1442646;WeatherStation;49387063D9374225;134;148;PLV2;0.00;"2018-10-08 21:04:22";128;noraw;1;meshliuma460
1442978;WeatherStation;49387063D9374225;134;204;PLV2;0.00;"2018-10-08 22:04:35";128;noraw;1;meshliuma460
1443278;WeatherStation;49387063D9374225;134;0;PLV2;0.00;"2018-10-08 23:00:31";128;noraw;1;meshliuma460
1443584;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-09 00:00:43";128;noraw;1;meshliuma460
1443919;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-09 01:00:32";128;noraw;1;meshliuma460
1444201;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-10-09 02:00:44";128;noraw;1;meshliuma460
1444456;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-10-09 03:00:56";128;noraw;1;meshliuma460
1444761;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-10-09 04:01:08";128;noraw;1;meshliuma460
1445044;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-10-09 05:01:20";128;noraw;1;meshliuma460
1445305;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-10-09 06:01:32";128;noraw;1;meshliuma460
1445665;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-10-09 07:01:44";128;noraw;1;meshliuma460
1446091;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-10-09 08:01:56";128;noraw;1;meshliuma460
1446523;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2018-10-09 09:02:13";128;noraw;1;meshliuma460
1446942;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2018-10-09 10:02:25";128;noraw;1;meshliuma460
1447319;WeatherStation;49387063D9374225;134;104;PLV2;0.00;"2018-10-09 11:02:48";128;noraw;1;meshliuma460
1447739;WeatherStation;49387063D9374225;134;160;PLV2;0.00;"2018-10-09 12:03:07";128;noraw;1;meshliuma460
1448175;WeatherStation;49387063D9374225;134;216;PLV2;0.00;"2018-10-09 13:03:23";128;noraw;1;meshliuma460
1448659;WeatherStation;49387063D9374225;134;16;PLV2;0.00;"2018-10-09 14:03:35";128;noraw;1;meshliuma460
1449067;WeatherStation;49387063D9374225;134;72;PLV2;0.00;"2018-10-09 15:03:50";128;noraw;1;meshliuma460
1449509;WeatherStation;49387063D9374225;134;128;PLV2;0.00;"2018-10-09 16:04:06";128;noraw;1;meshliuma460
1449944;WeatherStation;49387063D9374225;134;184;PLV2;0.00;"2018-10-09 17:04:19";128;noraw;1;meshliuma460
1450360;WeatherStation;49387063D9374225;134;236;PLV2;0.84;"2018-10-09 18:03:48";128;noraw;1;meshliuma460
1450762;WeatherStation;49387063D9374225;134;35;PLV2;1.68;"2018-10-09 19:01:45";128;noraw;1;meshliuma460
1451141;WeatherStation;49387063D9374225;134;83;PLV2;0.00;"2018-10-09 20:01:11";128;noraw;1;meshliuma460
1451564;WeatherStation;49387063D9374225;134;139;PLV2;0.00;"2018-10-09 21:01:23";128;noraw;1;meshliuma460
1452031;WeatherStation;49387063D9374225;134;195;PLV2;0.00;"2018-10-09 22:01:36";128;noraw;1;meshliuma460
1452402;WeatherStation;49387063D9374225;134;251;PLV2;0.00;"2018-10-09 23:01:49";128;noraw;1;meshliuma460
1452856;WeatherStation;49387063D9374225;134;51;PLV2;0.00;"2018-10-10 00:02:01";128;noraw;1;meshliuma460
1453217;WeatherStation;49387063D9374225;134;56;PLV2;0.00;"2018-10-10 01:01:31";128;noraw;1;meshliuma460
1453566;WeatherStation;49387063D9374225;134;112;PLV2;0.00;"2018-10-10 02:01:43";128;noraw;1;meshliuma460
1453921;WeatherStation;49387063D9374225;134;168;PLV2;0.00;"2018-10-10 03:01:55";128;noraw;1;meshliuma460
1454283;WeatherStation;49387063D9374225;134;224;PLV2;0.00;"2018-10-10 04:02:07";128;noraw;1;meshliuma460
1454618;WeatherStation;49387063D9374225;134;24;PLV2;0.00;"2018-10-10 05:02:19";128;noraw;1;meshliuma460
1455063;WeatherStation;49387063D9374225;134;80;PLV2;0.00;"2018-10-10 06:02:31";128;noraw;1;meshliuma460
1455474;WeatherStation;49387063D9374225;134;136;PLV2;0.00;"2018-10-10 07:02:43";128;noraw;1;meshliuma460
1455874;WeatherStation;49387063D9374225;134;192;PLV2;0.00;"2018-10-10 08:02:56";128;noraw;1;meshliuma460
1456240;WeatherStation;49387063D9374225;134;248;PLV2;0.00;"2018-10-10 09:03:10";128;noraw;1;meshliuma460
1456677;WeatherStation;49387063D9374225;134;48;PLV2;0.00;"2018-10-10 10:03:36";128;noraw;1;meshliuma460
1457082;WeatherStation;49387063D9374225;134;104;PLV2;0.00;"2018-10-10 11:03:59";128;noraw;1;meshliuma460
1457516;WeatherStation;49387063D9374225;134;160;PLV2;0.00;"2018-10-10 12:04:13";128;noraw;1;meshliuma460
1457962;WeatherStation;49387063D9374225;134;216;PLV2;0.00;"2018-10-10 13:04:31";128;noraw;1;meshliuma460
1458406;WeatherStation;49387063D9374225;134;16;PLV2;0.00;"2018-10-10 14:04:47";128;noraw;1;meshliuma460
1458801;WeatherStation;49387063D9374225;134;68;PLV2;0.00;"2018-10-10 15:00:42";128;noraw;1;meshliuma460
1459198;WeatherStation;49387063D9374225;134;124;PLV2;0.00;"2018-10-10 16:00:54";128;noraw;1;meshliuma460
1459622;WeatherStation;49387063D9374225;134;180;PLV2;0.00;"2018-10-10 17:01:06";128;noraw;1;meshliuma460
1460092;WeatherStation;49387063D9374225;134;236;PLV2;0.00;"2018-10-10 18:01:19";128;noraw;1;meshliuma460
1460566;WeatherStation;49387063D9374225;134;36;PLV2;0.00;"2018-10-10 19:01:31";128;noraw;1;meshliuma460
1461049;WeatherStation;49387063D9374225;134;92;PLV2;0.00;"2018-10-10 20:01:43";128;noraw;1;meshliuma460
